,Airline,Source,Destination,Total_Stops,Price,Day,Month,Dep_hour,Dep_minute,Duration_hour,Duration_minute
9368,'Jet Airways','Delhi','Cochin',1,11924,27,5,10,0,9,0
9369,'Jet Airways','Kolkata','Banglore',1,12692,6,9,20,25,27,10
9370,'Jet Airways','Banglore','Delhi',0,6478,24,6,18,55,3,5
9371,'IndiGo','Kolkata','Banglore',1,4226,15,5,6,20,4,0
9372,'IndiGo','Delhi','Cochin',1,11532,3,9,2,35,5,55
9373,'Air India','Chennai','Kolkata',0,9340,3,6,11,40,2,15
9374,'Jet Airways','Delhi','Cochin',2,10368,6,12,5,30,22,55
9375,'Jet Airways','Kolkata','Banglore',1,13626,6,12,14,5,6,40
9376,'Jet Airways','Kolkata','Banglore',1,9663,24,5,6,30,5,30
9377,'Jet Airways','Delhi','Cochin',2,16389,3,6,5,25,23,0
9378,'Multiple carriers','Delhi','Cochin',1,10197,18,5,3,50,15,10
9379,'Jet Airways','Kolkata','Banglore',1,7594,6,12,21,10,7,30
9380,'Jet Airways','Banglore','New Delhi',1,13817,3,12,21,25,14,0
9381,'Jet Airways','Banglore','Delhi',0,7229,15,4,17,45,3,0
9382,'Air Asia','Banglore','Delhi',0,4282,15,5,4,55,2,50
9383,'Jet Airways','Delhi','Cochin',2,13292,6,12,9,35,18,50
9384,'Jet Airways','Delhi','Cochin',2,13764,27,6,19,30,17,5
9385,'Jet Airways','Kolkata','Banglore',1,12681,4,1,18,55,21,25
9386,'Jet Airways','Banglore','Delhi',0,5198,5,12,11,10,2,55
9387,'Multiple carriers','Delhi','Cochin',1,12615,3,9,7,30,12,15
9388,'IndiGo','Kolkata','Banglore',0,5644,21,4,11,30,2,35
9389,'Jet Airways','Banglore','New Delhi',1,11087,3,12,22,55,14,20
9390,'SpiceJet','Mumbai','Hyderabad',0,2227,5,3,22,45,1,30
9391,'Jet Airways','Banglore','Delhi',0,8016,18,6,19,50,3,0
9392,'SpiceJet','Banglore','Delhi',0,4885,5,9,9,30,2,50
9393,'IndiGo','Kolkata','Banglore',0,4174,4,1,9,35,2,45
9394,'Air Asia','Kolkata','Banglore',1,5162,5,9,6,50,3,40
9395,'Jet Airways','Delhi','Cochin',1,10262,27,6,13,0,6,0
9396,'IndiGo','Mumbai','Hyderabad',0,4049,18,6,9,15,1,30
9397,'Air India','Delhi','Cochin',1,8372,27,5,18,0,25,15
9398,'IndiGo','Banglore','Delhi',0,3419,6,12,0,30,2,55
9399,'IndiGo','Delhi','Cochin',1,5073,27,3,7,35,4,25
9400,'IndiGo','Delhi','Cochin',1,6069,6,6,16,0,5,0
9401,'IndiGo','Delhi','Cochin',1,9709,21,3,8,25,7,5
9402,'Jet Airways','Delhi','Cochin',2,13014,6,12,9,40,26,55
9403,'Jet Airways','Delhi','Cochin',2,13029,18,5,9,40,9,20
9404,'Multiple carriers','Delhi','Cochin',1,13937,15,5,8,0,13,0
9405,'SpiceJet','Delhi','Cochin',1,11349,3,3,15,55,6,0
9406,'SpiceJet','Chennai','Kolkata',0,3597,6,9,9,45,2,15
9407,'Jet Airways','Kolkata','Banglore',1,14388,5,6,20,0,24,45
9408,'Jet Airways','Banglore','New Delhi',1,11087,3,9,8,0,26,25
9409,'Jet Airways','Kolkata','Banglore',1,9663,5,1,14,5,19,15
9410,'IndiGo','Banglore','Delhi',0,3943,6,6,4,0,2,50
9411,'Air India','Banglore','New Delhi',1,8845,15,3,22,0,15,20
9412,'Air India','Kolkata','Banglore',1,12173,24,3,20,30,16,0
9413,'Jet Airways','Delhi','Cochin',1,10262,6,9,21,50,14,45
9414,'Multiple carriers','Delhi','Cochin',1,7242,21,3,9,45,6,25
9415,'IndiGo','Banglore','New Delhi',1,7708,21,3,14,25,5,0
9416,'Jet Airways','Mumbai','Hyderabad',0,8040,21,6,8,45,1,30
9417,'SpiceJet','Chennai','Kolkata',0,3597,5,12,8,20,2,15
9418,'SpiceJet','Kolkata','Banglore',0,3841,27,5,17,10,2,30
9419,'Air India','Kolkata','Banglore',1,10203,15,5,17,30,26,55
9420,'IndiGo','Delhi','Cochin',1,7173,27,4,2,0,5,45
9421,'SpiceJet','Mumbai','Hyderabad',0,1965,6,9,22,45,1,30
9422,'IndiGo','Delhi','Cochin',1,5054,6,6,20,25,5,5
9423,'Jet Airways','Banglore','New Delhi',1,27992,3,1,5,45,15,35
9424,'Jet Airways','Kolkata','Banglore',1,7341,5,9,17,0,25,0
9425,'SpiceJet','Banglore','Delhi',0,3919,6,3,9,30,2,50
9426,'Jet Airways','Delhi','Cochin',1,12242,27,3,15,5,13,20
9427,'Jet Airways','Kolkata','Banglore',1,13067,18,5,9,35,28,50
9428,'Jet Airways','Delhi','Cochin',2,18804,24,6,11,40,7,20
9429,'Air Asia','Kolkata','Banglore',0,5645,21,4,22,50,2,30
9430,'IndiGo','Chennai','Kolkata',0,3597,24,6,19,35,2,20
9431,'Multiple carriers','Delhi','Cochin',1,13587,6,9,16,0,9,30
9432,'IndiGo','Chennai','Kolkata',0,3597,21,6,13,15,2,20
9433,'Air India','Delhi','Cochin',1,8879,18,5,10,0,9,15
9434,'SpiceJet','Banglore','Delhi',0,4319,21,4,5,55,2,40
9435,'Air India','Mumbai','Hyderabad',0,2050,27,3,13,55,1,30
9436,'Jet Airways','Mumbai','Hyderabad',0,8040,6,3,7,5,1,25
9437,'Jet Airways','Kolkata','Banglore',1,13584,5,6,18,55,13,20
9438,'Jet Airways','Delhi','Cochin',2,13014,6,6,19,30,8,55
9439,'Vistara','Kolkata','Banglore',1,9345,15,5,7,10,11,40
9440,'Multiple carriers','Delhi','Cochin',1,8266,6,6,6,0,13,15
9441,'Jet Airways','Mumbai','Hyderabad',0,5678,24,3,2,55,1,30
9442,'Multiple carriers','Delhi','Cochin',1,13377,6,12,13,0,12,30
9443,'Vistara','Kolkata','Banglore',1,9345,21,5,7,10,11,40
9444,'IndiGo','Delhi','Cochin',1,7191,15,5,18,35,6,55
9445,'Multiple carriers','Delhi','Cochin',1,7845,27,3,17,45,7,50
9446,'Jet Airways','Banglore','Delhi',0,7229,21,5,11,10,2,55
9447,'Jet Airways','Kolkata','Banglore',1,14178,6,9,14,5,14,35
9448,'IndiGo','Delhi','Cochin',1,8784,21,3,7,30,13,30
9449,'Jet Airways','Kolkata','Banglore',1,13941,5,12,20,0,8,40
9450,'Jet Airways','Kolkata','Banglore',1,13067,21,5,20,25,22,45
9451,'Jet Airways','Mumbai','Hyderabad',0,4995,27,6,10,20,1,30
9452,'Air India','Delhi','Cochin',2,12488,6,3,18,30,24,45
9453,'Air Asia','Kolkata','Banglore',1,7870,6,9,7,35,15,55
9454,'Air India','Delhi','Cochin',0,6094,5,12,5,10,2,50
9455,'Jet Airways','Kolkata','Banglore',1,5608,6,12,10,20,7,15
9456,'GoAir','Delhi','Cochin',1,6112,3,3,7,30,5,50
9457,'Jet Airways','Banglore','New Delhi',1,16736,3,6,16,55,15,20
9458,'Vistara','Kolkata','Banglore',1,8452,6,12,20,20,14,25
9459,'Jet Airways','Kolkata','Banglore',1,9314,5,9,17,0,21,25
9460,'IndiGo','Chennai','Kolkata',0,3850,21,5,7,55,2,20
9461,'Jet Airways','Delhi','Cochin',1,5963,21,3,19,45,8,40
9462,'Air India','Delhi','Cochin',2,9968,21,5,5,0,38,15
9463,'Jet Airways','Delhi','Cochin',0,9564,18,5,11,0,3,15
9464,'IndiGo','Delhi','Cochin',2,6610,3,6,6,40,14,40
9465,'IndiGo','Banglore','New Delhi',1,5226,3,9,15,40,4,55
9466,'Jet Airways','Kolkata','Banglore',1,14231,24,3,19,45,12,25
9467,'Jet Airways','Delhi','Cochin',2,13376,15,6,14,35,22,0
9468,'IndiGo','Delhi','Cochin',1,6674,27,5,6,50,15,40
9469,'Multiple carriers','Delhi','Cochin',1,7408,15,6,8,0,13,0
9470,'Air India','Kolkata','Banglore',2,15170,24,5,9,50,23,5
9471,'IndiGo','Chennai','Kolkata',0,3597,6,1,19,35,2,20
9472,'Air India','Banglore','New Delhi',2,12778,3,12,17,25,16,50
9473,'Jet Airways','Banglore','Delhi',0,7229,6,9,17,45,3,0
9474,'Jet Airways','Banglore','Delhi',0,8016,15,6,8,20,3,0
9475,'IndiGo','Kolkata','Banglore',0,4804,27,5,22,15,2,35
9476,'Jet Airways','Banglore','Delhi',0,8016,21,6,8,20,3,0
9477,'Air Asia','Kolkata','Banglore',0,5645,6,9,10,20,2,35
9478,'Jet Airways','Banglore','New Delhi',1,22270,3,9,18,40,6,5
9479,'Jet Airways','Kolkata','Banglore',1,14151,6,6,9,35,9,35
9480,'Jet Airways','Delhi','Cochin',1,5406,4,6,7,5,5,30
9481,'Air India','Kolkata','Banglore',1,5567,24,3,19,0,16,5
9482,'IndiGo','Delhi','Cochin',1,6171,27,3,4,55,11,15
9483,'SpiceJet','Banglore','Delhi',0,4423,15,6,5,55,2,40
9484,'Jet Airways','Delhi','Cochin',1,5177,4,6,22,50,13,45
9485,'Multiple carriers','Delhi','Cochin',1,6795,6,12,17,45,7,45
9486,'SpiceJet','Banglore','Delhi',0,3625,27,5,9,30,2,50
9487,'Jet Airways','Delhi','Cochin',1,12373,18,5,14,0,22,35
9488,'SpiceJet','Kolkata','Banglore',1,4963,5,9,15,5,5,15
9489,'IndiGo','Mumbai','Hyderabad',0,2227,27,5,21,20,1,30
9490,'Multiple carriers','Delhi','Cochin',1,11200,27,6,8,30,10,30
9491,'Air India','Delhi','Cochin',1,7174,5,9,17,40,5,20
9492,'Air India','Delhi','Cochin',2,13748,3,3,5,55,37,20
9493,'Multiple carriers','Delhi','Cochin',1,9856,27,5,7,5,15,25
9494,'Air India','Kolkata','Banglore',2,15170,18,5,16,45,19,45
9495,'IndiGo','Delhi','Cochin',1,6442,6,1,7,35,14,55
9496,'Jet Airways','Delhi','Cochin',1,12898,27,5,17,30,25,30
9497,'Jet Airways','Banglore','Delhi',0,7229,6,1,8,20,3,0
9498,'Jet Airways','Kolkata','Banglore',1,10703,5,12,20,25,24,40
9499,'IndiGo','Chennai','Kolkata',0,6297,3,9,13,20,2,15
9500,'Jet Airways','Kolkata','Banglore',1,9314,5,6,20,25,21,35
9501,'Vistara','Banglore','New Delhi',0,6138,15,3,9,50,2,45
9502,'IndiGo','Delhi','Cochin',1,6838,24,6,9,15,11,45
9503,'Jet Airways Business','Delhi','Cochin',2,52285,3,6,20,5,8,20
9504,'Multiple carriers','Delhi','Cochin',1,13377,6,9,14,0,11,30
9505,'Air India','Delhi','Cochin',2,10975,18,5,9,45,23,40
9506,'Jet Airways','Banglore','New Delhi',1,13817,3,12,5,45,15,35
9507,'Air India','Delhi','Cochin',1,7532,21,3,6,5,27,20
9508,'Multiple carriers','Delhi','Cochin',1,10197,15,5,3,50,15,10
9509,'Jet Airways','Kolkata','Banglore',1,9663,6,9,20,0,8,40
9510,'Multiple carriers','Delhi','Cochin',1,13727,15,5,13,0,8,0
9511,'IndiGo','Delhi','Cochin',1,8330,5,9,11,25,14,5
9512,'IndiGo','Banglore','Delhi',0,4823,21,5,7,10,2,55
9513,'IndiGo','Delhi','Cochin',1,6206,27,5,17,10,8,20
9514,'Multiple carriers','Delhi','Cochin',1,10877,6,6,11,25,7,35
9515,'Jet Airways','Banglore','New Delhi',1,13817,3,12,18,55,13,20
9516,'Jet Airways','Banglore','Delhi',0,6478,27,6,8,20,3,0
9517,'Air India','Delhi','Cochin',2,8577,4,9,13,5,18,35
9518,'Jet Airways','Delhi','Cochin',1,16079,21,5,21,50,21,10
9519,'Multiple carriers','Delhi','Cochin',1,15077,3,6,6,40,12,35
9520,'Jet Airways','Kolkata','Banglore',1,7064,4,1,16,30,15,45
9521,'Jet Airways','Kolkata','Banglore',1,9663,21,5,14,5,18,10
9522,'Air India','Delhi','Cochin',2,11552,3,6,21,30,21,45
9523,'Jet Airways','Delhi','Cochin',1,10262,6,12,20,55,22,5
9524,'SpiceJet','Delhi','Cochin',1,5899,15,4,15,45,6,20
9525,'Jet Airways','Banglore','New Delhi',1,13817,3,12,18,55,15,30
9526,'Vistara','Kolkata','Banglore',1,8610,5,1,20,20,24,0
9527,'Jet Airways','Delhi','Cochin',1,12373,5,9,9,0,19,25
9528,'SpiceJet','Delhi','Cochin',1,5673,27,5,17,55,4,55
9529,'Vistara','Kolkata','Banglore',1,7927,4,1,20,20,22,30
9530,'Jet Airways','Delhi','Cochin',1,10262,24,6,2,15,16,45
9531,'Jet Airways','Delhi','Cochin',1,12373,5,9,8,0,20,25
9532,'Air India','Banglore','New Delhi',1,12704,3,1,9,30,26,35
9533,'Air India','Kolkata','Banglore',1,6612,5,9,12,0,25,15
9534,'IndiGo','Banglore','Delhi',0,4823,6,9,18,55,2,55
9535,'Jet Airways','Delhi','Cochin',1,10262,6,3,10,0,9,0
9536,'IndiGo','Delhi','Cochin',1,6388,21,3,7,20,5,10
9537,'GoAir','Banglore','Delhi',0,3898,5,12,7,45,2,55
9538,'Jet Airways','Delhi','Cochin',1,5177,4,6,11,30,7,30
9539,'Jet Airways','Kolkata','Banglore',1,10844,6,9,20,0,24,45
9540,'IndiGo','Banglore','Delhi',0,4077,6,1,0,25,2,50
9541,'Jet Airways','Kolkata','Banglore',1,14231,24,3,16,55,16,20
9542,'Air India','Banglore','New Delhi',2,13250,3,12,8,50,14,35
9543,'Jet Airways','Banglore','New Delhi',1,13817,3,12,7,0,14,20
9544,'SpiceJet','Banglore','New Delhi',0,6205,3,9,20,30,2,50
9545,'Jet Airways','Delhi','Cochin',2,12819,27,6,23,5,13,30
9546,'IndiGo','Banglore','Delhi',0,4591,15,4,13,0,2,50
9547,'SpiceJet','Kolkata','Banglore',0,3841,27,6,6,55,2,35
9548,'SpiceJet','Chennai','Kolkata',0,3597,6,9,17,45,2,20
9549,'IndiGo','Kolkata','Banglore',0,4174,4,3,4,40,2,35
9550,'Vistara','Delhi','Cochin',0,6216,27,5,6,0,3,10
9551,'Jet Airways','Kolkata','Banglore',1,10624,5,9,17,0,25,0
9552,'Air Asia','Delhi','Cochin',1,6152,24,6,7,55,14,30
9553,'IndiGo','Delhi','Cochin',1,6937,3,9,20,30,5,5
9554,'Air India','Delhi','Cochin',1,8792,6,1,17,0,26,15
9555,'Multiple carriers','Delhi','Cochin',1,7005,27,5,12,50,8,10
9556,'Jet Airways','Mumbai','Hyderabad',0,5678,6,6,2,55,1,25
9557,'Air India','Banglore','New Delhi',1,7013,15,3,10,30,24,50
9558,'Jet Airways','Delhi','Cochin',1,16079,21,5,15,0,28,0
9559,'Jet Airways','Kolkata','Banglore',1,10539,6,6,9,35,8,25
9560,'Jet Airways','Kolkata','Banglore',1,11841,5,6,16,30,7,5
9561,'IndiGo','Banglore','New Delhi',1,10509,15,3,19,35,5,0
9562,'IndiGo','Chennai','Kolkata',0,3597,6,3,13,15,2,20
9563,'Air India','Kolkata','Banglore',2,15532,5,1,9,25,28,20
9564,'Multiple carriers','Delhi','Cochin',1,14086,3,9,6,50,14,10
9565,'Multiple carriers','Delhi','Cochin',1,5883,27,3,14,35,7,45
9566,'Multiple carriers','Delhi','Cochin',1,7618,6,3,7,0,14,0
9567,'Jet Airways','Kolkata','Banglore',1,9314,5,1,17,0,25,0
9568,'Jet Airways','Kolkata','Banglore',1,13994,6,9,9,35,11,30
9569,'IndiGo','Delhi','Cochin',1,5073,27,4,7,35,4,35
9570,'Air Asia','Banglore','New Delhi',0,3383,24,3,11,10,2,45
9571,'Multiple carriers','Delhi','Cochin',1,16108,6,1,9,0,10,15
9572,'Multiple carriers','Delhi','Cochin',1,6795,27,5,10,20,15,10
9573,'Jet Airways','Kolkata','Banglore',1,12681,4,1,16,30,12,10
9574,'Jet Airways','Delhi','Cochin',1,10262,6,12,15,0,21,35
9575,'Vistara','Kolkata','Banglore',1,8820,6,6,17,0,25,50
9576,'Jet Airways','Banglore','New Delhi',1,10037,3,9,5,50,6,30
9577,'Multiple carriers','Delhi','Cochin',1,11789,6,12,6,0,6,35
9578,'GoAir','Delhi','Cochin',1,7378,15,5,10,35,9,0
9579,'IndiGo','Banglore','Delhi',0,4823,24,5,18,55,2,55
9580,'Jet Airways','Banglore','Delhi',0,6478,24,6,19,50,3,0
9581,'Jet Airways','Delhi','Cochin',2,13014,6,1,9,40,18,45
9582,'Jet Airways','Kolkata','Banglore',1,10844,24,5,16,30,6,5
9583,'Multiple carriers','Delhi','Cochin',1,7408,27,6,8,0,13,0
9584,'Multiple carriers','Delhi','Cochin',1,9646,27,6,7,5,9,5
9585,'SpiceJet','Chennai','Kolkata',0,3597,5,6,17,45,2,20
9586,'SpiceJet','Kolkata','Banglore',0,3873,27,6,17,10,2,30
9587,'GoAir','Delhi','Cochin',1,7870,27,6,14,25,5,10
9588,'Jet Airways','Delhi','Cochin',2,13344,27,6,5,30,7,5
9589,'Air India','Mumbai','Hyderabad',0,3100,6,12,19,30,1,15
9590,'Air India','Banglore','New Delhi',0,4441,18,3,21,5,2,50
9591,'IndiGo','Delhi','Cochin',1,6171,27,3,4,55,7,5
9592,'Jet Airways','Kolkata','Banglore',1,10953,5,9,20,25,14,30
9593,'Air India','Kolkata','Banglore',2,14214,5,9,14,30,18,25
9594,'IndiGo','Delhi','Cochin',1,6093,24,6,7,30,13,30
9595,'Air India','Delhi','Cochin',2,12436,24,6,12,55,30,20
9596,'Jet Airways','Delhi','Cochin',2,15129,18,5,13,25,29,35
9597,'Multiple carriers','Delhi','Cochin',1,13259,6,3,6,0,6,35
9598,'Air India','Kolkata','Banglore',2,15170,24,5,9,50,26,40
9599,'Jet Airways','Kolkata','Banglore',1,14781,21,5,16,30,6,5
9600,'IndiGo','Delhi','Cochin',1,6206,6,1,11,25,14,5
9601,'SpiceJet','Kolkata','Banglore',0,3841,5,9,17,10,2,30
9602,'Jet Airways','Delhi','Cochin',1,14714,15,6,11,30,7,30
9603,'IndiGo','Delhi','Cochin',1,6093,6,9,4,55,16,5
9604,'Jet Airways','Banglore','Delhi',0,8016,6,9,11,10,2,55
9605,'Air India','Delhi','Cochin',1,5117,27,3,6,5,27,20
9606,'Jet Airways','Kolkata','Banglore',1,8586,5,1,8,25,20,15
9607,'IndiGo','Delhi','Cochin',1,13611,3,9,15,0,10,35
9608,'IndiGo','Delhi','Cochin',1,6704,5,9,16,10,6,20
9609,'IndiGo','Kolkata','Banglore',1,4226,5,9,6,20,4,0
9610,'Air India','Banglore','Delhi',0,4651,4,6,17,0,2,45
9611,'SpiceJet','Kolkata','Banglore',0,3873,27,5,22,20,2,20
9612,'GoAir','Banglore','New Delhi',0,7222,3,3,20,55,2,55
9613,'Multiple carriers','Delhi','Cochin',1,13727,15,5,11,30,9,30
9614,'IndiGo','Delhi','Cochin',1,10141,27,3,9,10,6,20
9615,'SpiceJet','Banglore','Delhi',0,3625,24,4,21,10,2,55
9616,'IndiGo','Delhi','Cochin',1,6442,15,4,7,35,8,35
9617,'Jet Airways','Banglore','Delhi',0,7229,5,6,17,45,3,0
9618,'Air Asia','Delhi','Cochin',1,6752,24,6,16,45,13,50
9619,'Jet Airways','Kolkata','Banglore',1,13759,24,3,21,10,21,0
9620,'Air India','Mumbai','Hyderabad',1,14408,3,6,12,0,24,25
9621,'Air India','Delhi','Cochin',2,13381,6,9,20,15,23,0
9622,'Vistara','Kolkata','Banglore',1,9135,4,1,17,0,27,20
9623,'IndiGo','Kolkata','Banglore',1,6218,15,5,18,5,5,25
9624,'SpiceJet','Kolkata','Banglore',0,4174,27,4,9,0,2,25
9625,'Air India','Kolkata','Banglore',1,6117,6,6,19,0,16,5
9626,'Jet Airways','Kolkata','Banglore',1,10703,15,5,9,35,11,30
9627,'Jet Airways','Kolkata','Banglore',1,12692,6,12,9,35,24,10
9628,'Jet Airways','Kolkata','Banglore',1,10539,6,6,17,0,17,55
9629,'Jet Airways','Kolkata','Banglore',1,11134,24,3,13,55,5,45
9630,'IndiGo','Banglore','New Delhi',0,4777,24,3,21,20,2,55
9631,'Jet Airways','Delhi','Cochin',1,12373,18,5,11,30,25,5
9632,'Multiple carriers','Delhi','Cochin',2,11966,3,3,13,5,8,15
9633,'IndiGo','Chennai','Kolkata',0,5277,15,5,22,5,2,20
9634,'Jet Airways','Delhi','Cochin',1,14714,6,6,14,0,5,0
9635,'IndiGo','Banglore','New Delhi',0,6144,3,9,22,20,2,50
9636,'Air India','Banglore','Delhi',0,5911,4,1,13,20,2,50
9637,'Vistara','Mumbai','Hyderabad',1,12080,3,12,19,45,24,10
9638,'IndiGo','Banglore','Delhi',0,4423,4,6,10,30,2,50
9639,'Multiple carriers','Delhi','Cochin',1,7618,27,5,9,0,12,0
9640,'Air Asia','Banglore','Delhi',0,3383,27,5,11,10,2,45
9641,'Multiple carriers','Delhi','Cochin',1,7670,18,5,6,0,15,0
9642,'IndiGo','Kolkata','Banglore',0,4804,15,5,4,40,2,35
9643,'Jet Airways','Banglore','New Delhi',1,11087,3,12,20,35,21,50
9644,'Jet Airways','Banglore','Delhi',0,7229,18,4,11,10,2,55
9645,'SpiceJet','Chennai','Kolkata',0,7050,3,3,8,20,2,15
9646,'Jet Airways','Kolkata','Banglore',1,12681,4,1,20,0,22,15
9647,'SpiceJet','Delhi','Cochin',1,4098,4,3,8,45,4,30
9648,'SpiceJet','Chennai','Kolkata',0,3543,5,12,9,45,2,15
9649,'Jet Airways','Kolkata','Banglore',1,14151,21,5,20,25,21,35
9650,'Jet Airways','Kolkata','Banglore',1,13339,24,3,6,30,16,5
9651,'Jet Airways','Kolkata','Banglore',1,9663,24,5,21,10,14,50
9652,'Jet Airways','Delhi','Cochin',1,12898,27,5,11,30,16,55
9653,'Air India','Delhi','Cochin',2,8603,6,3,12,0,7,15
9654,'Jet Airways','Kolkata','Banglore',1,13044,6,12,16,30,19,30
9655,'SpiceJet','Kolkata','Banglore',0,4622,3,6,17,15,2,30
9656,'Multiple carriers','Delhi','Cochin',1,13062,21,3,14,0,7,0
9657,'Multiple carriers','Delhi','Cochin',1,11622,6,12,9,15,9,45
9658,'Jet Airways','Banglore','New Delhi',1,11087,3,12,20,35,23,45
9659,'Multiple carriers','Delhi','Cochin',1,11789,15,6,10,20,8,40
9660,'Jet Airways','Kolkata','Banglore',1,9663,5,9,18,55,14,25
9661,'Jet Airways','Banglore','New Delhi',1,19225,3,6,8,55,7,15
9662,'Multiple carriers','Delhi','Cochin',1,5797,27,6,11,40,13,50
9663,'Multiple carriers','Delhi','Cochin',1,9526,6,1,12,50,6,25
9664,'Jet Airways','Banglore','Delhi',0,7229,4,9,19,50,3,0
9665,'Multiple carriers','Delhi','Cochin',1,10877,4,9,8,30,10,30
9666,'Air India','Banglore','New Delhi',2,13942,3,6,8,15,14,40
9667,'Air Asia','Banglore','Delhi',0,3383,5,9,11,10,2,45
9668,'Jet Airways','Delhi','Cochin',1,10262,15,6,14,0,14,25
9669,'Air India','Kolkata','Banglore',2,11201,24,5,5,50,14,35
9670,'Jet Airways','Delhi','Cochin',1,10262,6,1,19,15,9,10
9671,'Air India','Delhi','Cochin',2,10231,6,3,22,0,21,15
9672,'Jet Airways','Banglore','New Delhi',1,9134,15,3,14,5,18,10
9673,'Air Asia','Kolkata','Banglore',0,5645,18,5,10,20,2,35
9674,'Jet Airways','Delhi','Cochin',1,14714,6,1,15,0,13,25
9675,'Air India','Delhi','Cochin',2,12646,3,6,16,40,26,35
9676,'Air India','Delhi','Cochin',2,12173,6,3,10,55,8,20
9677,'IndiGo','Mumbai','Hyderabad',0,2227,6,12,21,20,1,30
9678,'Multiple carriers','Delhi','Cochin',1,10529,5,6,7,30,11,30
9679,'Jet Airways','Delhi','Cochin',0,7202,18,5,11,0,3,15
9680,'Multiple carriers','Delhi','Cochin',1,7886,27,5,9,0,12,0
9681,'SpiceJet','Mumbai','Hyderabad',0,2017,18,6,22,45,1,30
9682,'IndiGo','Delhi','Cochin',1,6171,27,4,5,5,11,5
9683,'Jet Airways','Mumbai','Hyderabad',0,4050,6,3,2,55,1,25
9684,'SpiceJet','Kolkata','Banglore',1,8479,5,9,11,35,7,15
9685,'Air Asia','Banglore','Delhi',0,4282,18,5,4,55,2,50
9686,'Vistara','Kolkata','Banglore',1,9345,24,5,20,20,24,0
9687,'Air India','Delhi','Cochin',1,6587,24,6,5,15,25,35
9688,'IndiGo','Mumbai','Hyderabad',0,2754,5,3,20,5,1,35
9689,'SpiceJet','Banglore','Delhi',0,3919,21,6,21,10,2,55
9690,'Air India','Banglore','New Delhi',1,11654,3,3,9,30,6,50
9691,'GoAir','Banglore','Delhi',0,4239,4,1,20,55,2,45
9692,'IndiGo','Delhi','Cochin',1,6674,27,5,6,50,9,20
9693,'Multiple carriers','Delhi','Cochin',1,7198,24,6,13,0,12,30
9694,'IndiGo','Kolkata','Banglore',1,5930,6,12,21,0,5,15
9695,'Jet Airways','Banglore','Delhi',0,7229,5,9,7,10,3,0
9696,'Air India','Delhi','Cochin',2,12488,6,12,7,10,24,30
9697,'IndiGo','Chennai','Kolkata',0,3540,6,9,5,15,2,25
9698,'Jet Airways','Kolkata','Banglore',1,8529,6,12,20,0,13,20
9699,'GoAir','Kolkata','Banglore',1,8855,24,5,16,40,7,35
9700,'Jet Airways','Kolkata','Banglore',1,14781,15,5,6,30,13,20
9701,'IndiGo','Delhi','Cochin',1,5684,27,6,17,10,8,20
9702,'Jet Airways','Delhi','Cochin',2,13029,5,9,19,30,8,55
9703,'Jet Airways','Delhi','Cochin',2,15129,5,1,19,10,23,50
9704,'Air India','Kolkata','Banglore',1,8576,6,9,9,25,9,5
9705,'Jet Airways','Banglore','New Delhi',1,11087,3,9,8,55,26,30
9706,'Jet Airways','Mumbai','Hyderabad',0,5678,6,9,10,20,1,30
9707,'Jet Airways','Delhi','Cochin',1,12557,21,3,18,15,10,10
9708,'IndiGo','Chennai','Kolkata',0,3858,27,3,11,35,2,25
9709,'Jet Airways','Delhi','Cochin',1,12373,5,9,14,0,22,35
9710,'IndiGo','Mumbai','Hyderabad',0,4049,18,3,9,10,1,30
9711,'Jet Airways','Banglore','New Delhi',1,21934,15,3,16,55,7,50
9712,'Air India','Kolkata','Banglore',0,5510,27,6,14,15,2,30
9713,'Vistara','Delhi','Cochin',0,6216,15,6,14,40,3,10
9714,'Air India','Mumbai','Hyderabad',0,2050,4,1,19,30,1,15
9715,'IndiGo','Mumbai','Hyderabad',0,2754,4,3,2,35,1,30
9716,'IndiGo','Chennai','Kolkata',0,3850,27,6,7,55,2,20
9717,'IndiGo','Chennai','Kolkata',0,3540,5,6,5,15,2,25
9718,'Jet Airways','Kolkata','Banglore',1,9663,5,1,6,30,25,45
9719,'Air India','Delhi','Cochin',2,9190,3,6,7,5,26,20
9720,'Jet Airways','Delhi','Cochin',1,12898,27,5,15,0,28,0
9721,'GoAir','Banglore','Delhi',0,4632,15,4,7,45,2,55
9722,'SpiceJet','Mumbai','Hyderabad',0,2753,24,3,13,10,1,20
9723,'Air India','Kolkata','Banglore',2,12723,6,12,5,50,27,5
9724,'IndiGo','Kolkata','Banglore',0,4804,24,6,11,30,2,35
9725,'IndiGo','Banglore','Delhi',0,4823,18,4,20,0,2,50
9726,'Air Asia','Delhi','Cochin',1,6152,27,6,7,55,5,30
9727,'Vistara','Delhi','Cochin',0,6216,27,6,6,0,3,10
9728,'IndiGo','Delhi','Cochin',1,6016,24,6,2,0,5,45
9729,'Multiple carriers','Delhi','Cochin',1,11622,27,6,9,15,9,45
9730,'Air India','Kolkata','Banglore',2,10151,5,6,12,0,9,50
9731,'Jet Airways','Delhi','Cochin',2,12410,6,12,20,0,8,25
9732,'Jet Airways','Banglore','New Delhi',1,12547,3,12,5,45,26,30
9733,'Jet Airways','Delhi','Cochin',1,10262,15,6,22,50,13,45
9734,'Multiple carriers','Delhi','Cochin',1,14323,5,9,11,30,7,45
